World bank region,Country,Year,Birth Rate,Death Rate,Fertility Rate,Life Expectancy at Birth Female,Life Expectancy at Birth Male,Life Expectancy at Birth Total,Population Density,Urban Population Percent,Urban Population Percent Growth,Telephone Lines per 100 People,ImageURL
Sub-Saharan Africa,Sudan,1998,40.551,11.048,5.672,58.867,55.331,57.05587805,13.33458838,32.337,2.668458963,0.354650806,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1999,40.303,10.876,5.596,59.197,55.58,57.34439024,13.70027483,32.39,2.40662702,0.498397417,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2000,40.044,10.698,5.52,59.537,55.854,57.65058537,14.07730051,32.442,2.378681329,0.753461007,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2001,39.762,10.511,5.444,59.889,56.158,57.978,14.47086785,32.495,2.514265457,1.131326974,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2002,39.436,10.313,5.366,60.255,56.503,58.3332439,14.88184554,32.548,2.673620417,1.279918305,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2003,39.056,10.103,5.287,60.632,56.885,58.71280488,15.30860564,32.601,2.771670211,1.875809517,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2004,38.616,9.885,5.206,61.017,57.297,59.11163415,15.75079293,32.654,2.825025961,2.556408948,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2005,38.121,9.662,5.123,61.403,57.729,59.52119512,16.20738721,32.707,2.811091331,2.743463856,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2006,37.582,9.443,5.039,61.78,58.161,59.92636585,16.67728199,32.76,2.751022538,1.483976181,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2007,37.016,9.237,4.956,62.136,58.572,60.31053659,17.16095455,32.813,2.698897646,1.267503551,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2008,36.444,9.048,4.873,62.466,58.945,60.66256098,17.65782239,32.866,2.663100535,0.854998565,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2009,35.886,8.883,4.792,62.765,59.271,60.97539024,18.16433123,32.919,2.605010381,0.884217469,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2010,35.352,8.742,4.713,63.033,59.545,61.24646341,18.67582029,32.99,2.576056025,0.872028592,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2011,34.85,8.624,4.637,63.272,59.77,61.47829268,19.18894402,33.08,2.538537795,1.251342621,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2012,34.379,8.526,4.563,63.489,59.956,61.67941463,19.70203409,33.188,2.487218415,1.327490385,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,2013,33.931,8.439,4.491,63.693,60.122,61.86395122,20.2158569,33.315,2.45851769,1.141502934,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
East Asia & Pacific,Singapore,1980,17.1,5.2,1.791,74.697,68.812,71.68273171,3557.462687,100,1.26239248,20.20707917,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1981,17.1,5.2,1.737,74.975,69.248,72.04165854,3602.835821,100,1.267370113,22.22389727,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1982,17,5.3,1.723,75.25,69.693,72.40373171,3780.298507,100,4.808171335,23.93575474,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1983,17.3,5.2,1.706,75.52,70.153,72.77104878,3950,100,4.391260217,25.51139716,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1984,16.3,5,1.608,75.789,70.631,73.14709756,4001.641791,100,1.298914576,26.84918653,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1985,16.5,4.8,1.615,76.06,71.122,73.53078049,4077.910448,100,1.88799874,28.69925595,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1986,16.6,4.9,1.614,76.346,71.624,73.92741463,4083.58209,100,0.138985429,29.7244593,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1987,14.8,4.6,1.433,76.661,72.129,74.33973171,4079.701493,100,-0.095074421,30.4100574,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1988,16.6,4.7,1.621,77.011,72.626,74.76502439,4141.492537,100,1.503241698,31.39056805,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1989,19.8,4.9,1.956,77.394,73.103,75.19617073,4247.910448,100,2.537096356,32.59223691,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1990,17.5,4.9,1.754,77.801,73.549,75.62314634,4374.477612,100,2.935990701,33.90611682,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1991,18.4,4.8,1.865,78.212,73.949,76.0285122,4547.910448,100,3.888077553,34.94034619,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1992,17.3,4.7,1.77,78.601,74.288,76.39190244,4679.253731,100,2.847075287,35.51758898,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1993,17,4.7,1.76,78.947,74.563,76.70153659,4821.940299,100,3.003776052,36.61359717,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1994,17,4.6,1.778,79.239,74.781,76.95563415,4945.522388,100,2.530620053,37.84453119,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1995,16.4,4.7,1.75,78.5,74.2,76.29756098,5102.985075,100,3.134307811,39.2942247,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1996,15.7,4.8,1.71,78.7,74.2,76.39512195,5260.447761,100,3.039047157,41.02080606,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1997,16,5.1,1.696,79,74.6,76.74634146,5478.656716,100,4.064379734,43.77156286,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1998,12.7,4.1,1.635,79.2,75,77.04878049,5665.671642,100,3.356550117,46.12310561,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,1999,13.2,4.6,1.494,79.5,75.4,77.4,5861.492537,100,3.397882301,47.59422809,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2000,12.8,4.5,1.475,79.6,75.6,77.55121951,5908.507463,100,0.798898478,49.09191982,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2001,11.8,3.9,1.4425,80.1,76.1,78.05121951,6011.791045,100,1.732945979,49.66580224,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2002,11.8,4.4,1.41,80.4,76.4,78.35121951,6176.119403,100,2.696743099,48.40573024,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2003,11.4,4.5,1.37,81,76.5,78.69512195,6186.666667,100,0.914127126,46.59305229,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2004,10.5,4.5,1.27,81.6,76.6,79.03902439,5989.519651,100,-1.476362031,44.40902273,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2005,10.3,4.4,1.26,82,77.1,79.4902439,6047.460087,100,1.253412533,42.44170779,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2006,10.2,4.4,1.26,82.5,77.6,79.9902439,6191.291727,100,2.350538102,41.02735669,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2007,10.3,4.4,1.28,82.6,77.8,80.14146341,6342.074928,100,3.129293551,40.16851924,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2008,10,4.5,1.29,82.9,78.1,80.44146341,6602.302158,100,4.165229452,39.34434544,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2009,10.2,4.4,1.28,83.3,78.4,80.7902439,6913.428571,100,5.321577945,38.69097461,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2010,9.9,4.3,1.22,83.7,78.9,81.24146341,7125.142857,100,3.016408604,38.89562139,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2011,9.3,4.4,1.15,84,79.2,81.54146341,7252.428571,100,1.770661207,39.30128339,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2012,9.5,4.5,1.2,84.1,79.5,81.74390244,7405.285714,100,2.08576428,38.86804452,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
East Asia & Pacific,Singapore,2013,10.1,4.5,1.29,84.5,79.9,82.14390244,7589.142857,100,2.452462354,37.47880551,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg
Middle East & North Africa,Malta,1980,18.6,9.5,2.1,75.109,70.396,72.69502439,979.19375,89.777,1.023674735,14.31267104,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1981,17.7,10.2,1.99,75.35,70.63,72.93243902,989.515625,89.785,1.057630936,15.50053495,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1982,16.6,9.6,1.87,75.589,70.86,73.16682927,996.81875,89.794,0.745368573,17.21316369,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1983,18.1,9.4,1.9,75.824,71.089,73.3987561,1018.43125,89.803,2.154832267,19.29298277,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1984,17.1,9.5,1.92,76.057,71.316,73.62868293,1032.8875,89.811,1.418482749,22.31762145,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1985,16.9,8.8,1.95,76.286,71.54,73.85512195,1033.103125,89.82,0.030987595,22.84911426,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1986,16.1,8.4,1.95,76.514,71.763,74.08056098,1051.4125,89.828,1.765496892,23.88313582,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1987,15.3,8.3,1.93,76.739,71.984,74.3035122,1069.128125,89.907,1.758927901,27.17002474,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1988,15.4,8.4,1.97,76.962,72.203,74.52446341,1076.515625,90.028,0.82302593,30.39940075,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1989,15.9,7.8,2.06,77.183,72.419,74.74290244,1085.390625,90.147,0.953097216,31.77792062,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1990,15.9,7.4,2.1,77.403,72.634,74.96034146,1096.00625,90.265,1.10406056,32.8802664,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1991,15.2,7.8,2.04,77.621,72.847,75.17578049,1106.78125,90.381,1.106687951,34.17285069,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1992,14.8,8,2.04,77.839,73.058,75.39019512,1117.896875,90.497,1.127631801,36.56610047,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1993,15.2,8,2.11,78.21,73.57,75.83341463,1128.9375,90.611,1.108642799,39.19223074,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1994,14.1,7.4,2,78.6,74.7,76.60243902,1139.7,90.723,1.072310799,40.58575573,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1995,13.1,7.3,1.88,79,74.9,76.9,1149.815625,90.835,1.007091774,41.5453676,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1996,12.5,7.3,1.81,79.6,74.8,77.14146341,1157.603125,90.946,0.797187409,43.15230717,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1997,13.5,7.4,2.03,79.6,74.8,77.14146341,1164.646875,91.181,0.864772484,45.29944971,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1998,12.9,7.6,1.98,80.1,75.2,77.5902439,1172.6125,91.492,1.022067624,46.58833554,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,1999,12.4,8,1.88,80,74.9,77.38780488,1179.7375,91.793,0.934131029,47.44951547,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2000,11.6,8.1,1.77,79.4,75.3,77.3,1185.5,92.085,0.805043242,48.74444192,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2001,11.5,7.7,1.7,80.3,76.2,78.2,1191.759375,92.368,0.833253822,50.10514589,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2002,10.1,7.4,1.48,81.2,76.6,78.84390244,1228.2125,92.641,3.308126475,50.77899667,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2003,9.9,7.6,1.45,81.3,76.3,78.73902439,1237.403125,92.905,1.030091898,50.49270024,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2004,10.2,7.9,1.48,80.8,76.4,78.54634146,1245.56875,93.16,0.931832488,50.57699313,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2005,9.7,7.5,1.4,81.2,77.4,79.25365854,1253.9625,93.407,0.936303549,49.98644626,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2006,9.6,7.8,1.38,81.4,77.3,79.3,1261.98125,93.645,0.891926304,48.73235973,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2007,9.3,7.9,1.36,82,77,79.43902439,1266.5875,93.875,0.609766828,50.01656329,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2008,9.3,7.6,1.35,82.2,77.5,79.79268293,1271.0125,94.092,0.579682903,55.04323524,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2009,9.8,7.9,1.43,82.3,77.1,79.63658537,1279.309375,94.295,0.866121642,57.29973669,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2010,9.8,7.8,1.42,82.7,77.9,80.24146341,1288.990625,94.486,0.956234559,58.38409732,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2011,9.4,7.3,1.36,83.6,79.3,81.39756098,1295.3375,94.665,0.680454777,58.30300091,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2012,10,7.8,1.45,83,78.6,80.74634146,1300.8375,94.833,0.600901506,54.46223344,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Middle East & North Africa,Malta,2013,9.8,8.1,1.43,83,78.6,80.74634146,1310.796875,94.991,0.929150926,53.70718434,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg
Europe & Central Asia,Netherlands,1980,12.5,8,1.56,78.92,72.45,75.60609756,415.8255332,64.435,1.175667454,32.8857957,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1981,12.8,8.1,1.6,79.18,72.47,75.74317073,419.1291469,64.745,1.271286112,34.72772867,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1982,12.5,8.1,1.56,79.32,72.71,75.93439024,422.014455,65.104,1.238995086,36.02754537,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1983,12,8.2,1.5,79.41,72.73,75.98853659,423.9540877,65.511,1.081766991,37.16266071,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1984,11.8,8.2,1.47,79.56,72.93,76.16414634,425.5648697,65.916,0.995541418,38.176964,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1985,12.1,8.3,1.49,79.67,72.96,76.23317073,427.2574348,66.319,1.006449385,39.24856968,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1986,12.3,8.5,1.51,79.66,73.07,76.28463415,429.2545024,66.719,1.067665912,40.29256429,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1987,12.7,8.6,1.55,79.61,73.09,76.2704878,431.6433057,67.117,1.149718554,41.49227957,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1988,12.7,8.3,1.56,80.06,73.51,76.70512195,434.3909064,67.513,1.222801435,42.66004325,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1989,12.6,8.4,1.55,80.24,73.7,76.8902439,437.2065758,67.906,1.22651866,43.98435093,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1990,12.7,8.7,1.55,79.92,73.7,76.73414634,439.8372927,68.296,1.172596587,45.22380511,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1991,13.2,8.6,1.62,80.11,73.8,76.87804878,442.876481,68.684,1.255105461,46.60739469,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1992,13.2,8.6,1.61,80.15,74,77,446.3802725,69.329,1.722731204,47.85505953,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1993,13,8.6,1.59,80.28,74.3,77.21707317,449.7679502,70.223,2.03732043,48.97006581,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1994,12.8,9,1.57,80,73.98,76.91658537,452.9137441,71.1,1.938137949,50.1880276,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1995,12.7,8.7,1.57,80.31,74.58,77.37512195,455.6527844,71.962,1.808022817,51.30523816,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1996,12.3,8.8,1.53,80.36,74.59,77.40463415,457.9089455,72.809,1.664066361,52.6848249,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1997,12.2,8.9,1.53,80.35,74.66,77.43560976,460.0265995,73.64,1.59627352,54.34168188,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1998,12.2,8.8,1.56,80.55,75.17,77.79439024,462.4007701,74.453,1.612732259,56.78269991,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,1999,12.7,8.8,1.63,80.7,75.2,77.88292683,465.2609301,75.25,1.68142954,59.51648292,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,2000,12.7,8.9,1.65,80.5,75.3,77.83658537,468.3675355,76.03,1.696704929,60.94685533,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,2001,13,8.8,1.72,80.6,75.5,77.98780488,471.7272808,76.795,1.715922104,62.3523671,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,2002,12.6,8.7,1.71,80.7,75.8,78.1902439,475.3015403,77.83,2.093581232,51.14664919,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,2003,12.5,8.8,1.73,80.7,76,78.29268293,478.3450533,79.113,2.273314176,50.03002051,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
Europe & Central Asia,Netherlands,2004,12.3,8.7,1.75,80.9,76.2,78.49268293,480.6072867,80.341,2.01210346,48.63050221,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg
